# TTM Source Term [W/m³] for coupling with Two Temperature Model
# nx = 200, ny = 200
# dx = 5.0e-7, dy = 5.0e-7
1 1 0.0
1 2 0.0
1 3 0.0
1 4 0.0
1 5 0.0
1 6 0.0
1 7 0.0
1 8 0.0
1 9 0.0
1 10 0.0
1 11 0.0
1 12 0.0
1 13 0.0
1 14 0.0
1 15 0.0
1 16 0.0
1 17 0.0
1 18 0.0
1 19 0.0
1 20 0.0
1 21 0.0
1 22 0.0
1 23 0.0
1 24 0.0
1 25 0.0
1 26 0.0
1 27 0.0
1 28 0.0
1 29 0.0
1 30 0.0
1 31 0.0
1 32 0.0
1 33 0.0
1 34 0.0
1 35 0.0
1 36 0.0
1 37 0.0
1 38 0.0
1 39 0.0
1 40 0.0
1 41 0.0
1 42 0.0
1 43 0.0
1 44 0.0
1 45 0.0
1 46 0.0
1 47 0.0
1 48 0.0
1 49 0.0
1 50 0.0
1 51 0.0
1 52 0.0
1 53 0.0
1 54 0.0
1 55 0.0
1 56 0.0
1 57 0.0
1 58 0.0
1 59 0.0
1 60 0.0
1 61 0.0
1 62 0.0
1 63 0.0
1 64 0.0
1 65 0.0
1 66 0.0
1 67 0.0
1 68 0.0
1 69 0.0
1 70 0.0
1 71 0.0
1 72 0.0
1 73 0.0
1 74 0.0
1 75 0.0
1 76 0.0
1 77 0.0
1 78 0.0
1 79 0.0
1 80 0.0
1 81 0.0
1 82 0.0
1 83 0.0
1 84 0.0
1 85 0.0
1 86 0.0
1 87 0.0
1 88 0.0
1 89 0.0
1 90 0.0
1 91 0.0
1 92 0.0
1 93 0.0
1 94 0.0
1 95 0.0
1 96 0.0
1 97 0.0
1 98 0.0
1 99 0.0
1 100 0.0
1 101 0.0
1 102 0.0
1 103 0.0
1 104 0.0
1 105 0.0
1 106 0.0
1 107 0.0
1 108 0.0
1 109 0.0
1 110 0.0
1 111 0.0
1 112 0.0
1 113 0.0
1 114 0.0
1 115 0.0
1 116 0.0
1 117 0.0
1 118 0.0
1 119 0.0
1 120 0.0
1 121 0.0
1 122 0.0
1 123 0.0
1 124 0.0
1 125 0.0
1 126 0.0
1 127 0.0
1 128 0.0
1 129 0.0
1 130 0.0
1 131 0.0
1 132 0.0
1 133 0.0
1 134 0.0
1 135 0.0
1 136 0.0
1 137 0.0
1 138 0.0
1 139 0.0
1 140 0.0
1 141 0.0
1 142 0.0
1 143 0.0
1 144 0.0
1 145 0.0
1 146 0.0
1 147 0.0
1 148 0.0
1 149 0.0
1 150 0.0
1 151 0.0
1 152 0.0
1 153 0.0
1 154 0.0
1 155 0.0
1 156 0.0
1 157 0.0
1 158 0.0
1 159 0.0
1 160 0.0
1 161 0.0
1 162 0.0
1 163 0.0
1 164 0.0
1 165 0.0
1 166 0.0
1 167 0.0
1 168 0.0
1 169 0.0
1 170 0.0
1 171 0.0
1 172 0.0
1 173 0.0
1 174 0.0
1 175 0.0
1 176 0.0
1 177 0.0
1 178 0.0
1 179 0.0
1 180 0.0
1 181 0.0
1 182 0.0
1 183 0.0
1 184 0.0
1 185 0.0
1 186 0.0
1 187 0.0
1 188 0.0
1 189 0.0
1 190 0.0
1 191 0.0
1 192 0.0
1 193 0.0
1 194 0.0
1 195 0.0
1 196 0.0
1 197 0.0
1 198 0.0
1 199 0.0
1 200 0.0
2 1 0.0
2 2 NaN
2 3 NaN
2 4 NaN
2 5 NaN
2 6 NaN
2 7 NaN
2 8 NaN
2 9 NaN
2 10 NaN
2 11 NaN
2 12 NaN
2 13 NaN
2 14 NaN
2 15 NaN
2 16 NaN
2 17 NaN
2 18 NaN
2 19 NaN
2 20 NaN
2 21 NaN
2 22 NaN
2 23 NaN
2 24 NaN
2 25 NaN
2 26 NaN
2 27 NaN
2 28 NaN
2 29 NaN
2 30 NaN
2 31 NaN
2 32 NaN
2 33 NaN
2 34 NaN
2 35 NaN
2 36 NaN
2 37 NaN
2 38 NaN
2 39 NaN
2 40 NaN
2 41 NaN
2 42 NaN
2 43 NaN
2 44 NaN
2 45 NaN
2 46 NaN
2 47 NaN
2 48 NaN
2 49 NaN
2 50 NaN
2 51 NaN
2 52 NaN
2 53 NaN
2 54 NaN
2 55 NaN
2 56 NaN
2 57 NaN
2 58 NaN
2 59 NaN
2 60 NaN
2 61 NaN
2 62 NaN
2 63 NaN
2 64 NaN
2 65 NaN
2 66 NaN
2 67 NaN
2 68 NaN
2 69 NaN
2 70 NaN
2 71 NaN
2 72 NaN
2 73 NaN
2 74 NaN
2 75 NaN
2 76 NaN
2 77 NaN
2 78 NaN
2 79 NaN
2 80 NaN
2 81 NaN
2 82 NaN
2 83 NaN
2 84 NaN
2 85 NaN
2 86 NaN
2 87 NaN
2 88 NaN
2 89 NaN
2 90 NaN
2 91 NaN
2 92 NaN
2 93 NaN
2 94 NaN
2 95 NaN
2 96 NaN
2 97 NaN
2 98 NaN
2 99 NaN
2 100 NaN
2 101 NaN
2 102 NaN
2 103 NaN
2 104 NaN
2 105 NaN
2 106 NaN
2 107 NaN
2 108 NaN
2 109 NaN
2 110 NaN
2 111 NaN
2 112 NaN
2 113 NaN
2 114 NaN
2 115 NaN
2 116 NaN
2 117 NaN
2 118 NaN
2 119 NaN
2 120 NaN
2 121 NaN
2 122 NaN
2 123 NaN
2 124 NaN
2 125 NaN
2 126 NaN
2 127 NaN
2 128 NaN
2 129 NaN
2 130 NaN
2 131 NaN
2 132 NaN
2 133 NaN
2 134 NaN
2 135 NaN
2 136 NaN
2 137 NaN
2 138 NaN
2 139 NaN
2 140 NaN
2 141 NaN
2 142 NaN
2 143 NaN
2 144 NaN
2 145 NaN
2 146 NaN
2 147 NaN
2 148 NaN
2 149 NaN
2 150 NaN
2 151 NaN
2 152 NaN
2 153 NaN
2 154 NaN
2 155 NaN
2 156 NaN
2 157 NaN
2 158 NaN
2 159 NaN
2 160 NaN
2 161 NaN
2 162 NaN
2 163 NaN
2 164 NaN
2 165 NaN
2 166 NaN
2 167 NaN
2 168 NaN
2 169 NaN
2 170 NaN
2 171 NaN
2 172 NaN
2 173 NaN
2 174 NaN
2 175 NaN
2 176 NaN
2 177 NaN
2 178 NaN
2 179 NaN
2 180 NaN
2 181 NaN
2 182 NaN
2 183 NaN
2 184 NaN
2 185 NaN
2 186 NaN
2 187 NaN
2 188 NaN
2 189 NaN
2 190 NaN
2 191 NaN
2 192 NaN
2 193 NaN
2 194 NaN
2 195 NaN
2 196 NaN
2 197 NaN
2 198 NaN
2 199 NaN
2 200 0.0
3 1 0.0
3 2 NaN
3 3 NaN
3 4 NaN
3 5 NaN
3 6 NaN
3 7 NaN
3 8 NaN
3 9 NaN
3 10 NaN
3 11 NaN
3 12 NaN
3 13 NaN
3 14 NaN
3 15 NaN
3 16 NaN
3 17 NaN
3 18 NaN
3 19 NaN
3 20 NaN
3 21 NaN
3 22 NaN
3 23 NaN
3 24 NaN
3 25 NaN
3 26 NaN
3 27 NaN
3 28 NaN
3 29 NaN
3 30 NaN
3 31 NaN
3 32 NaN
3 33 NaN
3 34 NaN
3 35 NaN
3 36 NaN
3 37 NaN
3 38 NaN
3 39 NaN
3 40 NaN
3 41 NaN
3 42 NaN
3 43 NaN
3 44 NaN
3 45 NaN
3 46 NaN
3 47 NaN
3 48 NaN
3 49 NaN
3 50 NaN
3 51 NaN
3 52 NaN
3 53 NaN
3 54 NaN
3 55 NaN
3 56 NaN
3 57 NaN
3 58 NaN
3 59 NaN
3 60 NaN
3 61 NaN
3 62 NaN
3 63 NaN
3 64 NaN
3 65 NaN
3 66 NaN
3 67 NaN
3 68 NaN
3 69 NaN
3 70 NaN
3 71 NaN
3 72 NaN
3 73 NaN
3 74 NaN
3 75 NaN
3 76 NaN
3 77 NaN
3 78 NaN
3 79 NaN
3 80 NaN
3 81 NaN
3 82 NaN
3 83 NaN
3 84 NaN
3 85 NaN
3 86 NaN
3 87 NaN
3 88 NaN
3 89 NaN
3 90 NaN
3 91 NaN
3 92 NaN
3 93 NaN
3 94 NaN
3 95 NaN
3 96 NaN
3 97 NaN
3 98 NaN
3 99 NaN
3 100 NaN
3 101 NaN
3 102 NaN
3 103 NaN
3 104 NaN
3 105 NaN
3 106 NaN
3 107 NaN
3 108 NaN
3 109 NaN
3 110 NaN
3 111 NaN
3 112 NaN
3 113 NaN
3 114 NaN
3 115 NaN
3 116 NaN
3 117 NaN
3 118 NaN
3 119 NaN
3 120 NaN
3 121 NaN
3 122 NaN
3 123 NaN
3 124 NaN
3 125 NaN
3 126 NaN
3 127 NaN
3 128 NaN
3 129 NaN
3 130 NaN
3 131 NaN
3 132 NaN
3 133 NaN
3 134 NaN
3 135 NaN
3 136 NaN
3 137 NaN
3 138 NaN
3 139 NaN
3 140 NaN
3 141 NaN
3 142 NaN
3 143 NaN
3 144 NaN
3 145 NaN
3 146 NaN
3 147 NaN
3 148 NaN
3 149 NaN
3 150 NaN
3 151 NaN
3 152 NaN
3 153 NaN
3 154 NaN
3 155 NaN
3 156 NaN
3 157 NaN
3 158 NaN
3 159 NaN
3 160 NaN
3 161 NaN
3 162 NaN
3 163 NaN
3 164 NaN
3 165 NaN
3 166 NaN
3 167 NaN
3 168 NaN
3 169 NaN
3 170 NaN
3 171 NaN
3 172 NaN
3 173 NaN
3 174 NaN
3 175 NaN
3 176 NaN
3 177 NaN
3 178 NaN
3 179 NaN
3 180 NaN
3 181 NaN
3 182 NaN
3 183 NaN
3 184 NaN
3 185 NaN
3 186 NaN
3 187 NaN
3 188 NaN
3 189 NaN
3 190 NaN
3 191 NaN
3 192 NaN
3 193 NaN
3 194 NaN
3 195 NaN
3 196 NaN
3 197 NaN
3 198 NaN
3 199 NaN
3 200 0.0
4 1 0.0
4 2 NaN
4 3 NaN
4 4 NaN
4 5 NaN
4 6 NaN
4 7 NaN
4 8 NaN
4 9 NaN
4 10 NaN
4 11 NaN
4 12 NaN
4 13 NaN
4 14 NaN
4 15 NaN
4 16 NaN
4 17 NaN
4 18 NaN
4 19 NaN
4 20 NaN
4 21 NaN
4 22 NaN
4 23 NaN
4 24 NaN
4 25 NaN
4 26 NaN
4 27 NaN
4 28 NaN
4 29 NaN
4 30 NaN
4 31 NaN
4 32 NaN
4 33 NaN
4 34 NaN
4 35 NaN
4 36 NaN
4 37 NaN
4 38 NaN
4 39 NaN
4 40 NaN
4 41 NaN
4 42 NaN
4 43 NaN
4 44 NaN
4 45 NaN
4 46 NaN
4 47 NaN
4 48 NaN
4 49 NaN
4 50 NaN
4 51 NaN
4 52 NaN
4 53 NaN
4 54 NaN
4 55 NaN
4 56 NaN
4 57 NaN
4 58 NaN
4 59 NaN
4 60 NaN
4 61 NaN
4 62 NaN
4 63 NaN
4 64 NaN
4 65 NaN
4 66 NaN
4 67 NaN
4 68 NaN
4 69 NaN
4 70 NaN
4 71 NaN
4 72 NaN
4 73 NaN
4 74 NaN
4 75 NaN
4 76 NaN
4 77 NaN
4 78 NaN
4 79 NaN
4 80 NaN
4 81 NaN
4 82 NaN
4 83 NaN
4 84 NaN
4 85 NaN
4 86 NaN
4 87 NaN
4 88 NaN
4 89 NaN
4 90 NaN
4 91 NaN
4 92 NaN
4 93 NaN
4 94 NaN
4 95 NaN
4 96 NaN
4 97 NaN
4 98 NaN
4 99 NaN
4 100 NaN
4 101 NaN
4 102 NaN
4 103 NaN
4 104 NaN
4 105 NaN
4 106 NaN
4 107 NaN
4 108 NaN
4 109 NaN
4 110 NaN
4 111 NaN
4 112 NaN
4 113 NaN
4 114 NaN
4 115 NaN
4 116 NaN
4 117 NaN
4 118 NaN
4 119 NaN
4 120 NaN
4 121 NaN
4 122 NaN
4 123 NaN
4 124 NaN
4 125 NaN
4 126 NaN
4 127 NaN
4 128 NaN
4 129 NaN
4 130 NaN
4 131 NaN
4 132 NaN
4 133 NaN
4 134 NaN
4 135 NaN
4 136 NaN
4 137 NaN
4 138 NaN
4 139 NaN
4 140 NaN
4 141 NaN
4 142 NaN
4 143 NaN
4 144 NaN
4 145 NaN
4 146 NaN
4 147 NaN
4 148 NaN
4 149 NaN
4 150 NaN
4 151 NaN
4 152 NaN
4 153 NaN
4 154 NaN
4 155 NaN
4 156 NaN
4 157 NaN
4 158 NaN
4 159 NaN
4 160 NaN
4 161 NaN
4 162 NaN
4 163 NaN
4 164 NaN
4 165 NaN
4 166 NaN
4 167 NaN
4 168 NaN
4 169 NaN
4 170 NaN
4 171 NaN
4 172 NaN
4 173 NaN
4 174 NaN
4 175 NaN
4 176 NaN
4 177 NaN
4 178 NaN
4 179 NaN
4 180 NaN
4 181 NaN
4 182 NaN
4 183 NaN
4 184 NaN
4 185 NaN
4 186 NaN
4 187 NaN
4 188 NaN
4 189 NaN
4 190 NaN
4 191 NaN
4 192 NaN
4 193 NaN
4 194 NaN
4 195 NaN
4 196 NaN
4 197 NaN
4 198 NaN
4 199 NaN
4 200 0.0
5 1 0.0
5 2 NaN
5 3 NaN
5 4 NaN
5 5 NaN
5 6 NaN
5 7 NaN
5 8 NaN
5 9 NaN
5 10 NaN
5 11 NaN
5 12 NaN
5 13 NaN
5 14 NaN
5 15 NaN
5 16 NaN
5 17 NaN
5 18 NaN
5 19 NaN
5 20 NaN
5 21 NaN
5 22 NaN
5 23 NaN
5 24 NaN
5 25 NaN
5 26 NaN
5 27 NaN
5 28 NaN
5 29 NaN
5 30 NaN
5 31 NaN
5 32 NaN
5 33 NaN
5 34 NaN
5 35 NaN
5 36 NaN
5 37 NaN
5 38 NaN
5 39 NaN
5 40 NaN
5 41 NaN
5 42 NaN
5 43 NaN
5 44 NaN
5 45 NaN
5 46 NaN
5 47 NaN
5 48 NaN
5 49 NaN
5 50 NaN
5 51 NaN
5 52 NaN
5 53 NaN
5 54 NaN
5 55 NaN
5 56 NaN
5 57 NaN
5 58 NaN
5 59 NaN
5 60 NaN
5 61 NaN
5 62 NaN
5 63 NaN
5 64 NaN
5 65 NaN
5 66 NaN
5 67 NaN
5 68 NaN
5 69 NaN
5 70 NaN
5 71 NaN
5 72 NaN
5 73 NaN
5 74 NaN
5 75 NaN
5 76 NaN
5 77 NaN
5 78 NaN
5 79 NaN
5 80 NaN
5 81 NaN
5 82 NaN
5 83 NaN
5 84 NaN
5 85 NaN
5 86 NaN
5 87 NaN
5 88 NaN
5 89 NaN
5 90 NaN
5 91 NaN
5 92 NaN
5 93 NaN
